district,year,week,temp,rainfall,humidity
Dhaka,2001,34,30,29,81
Dhaka,2001,35,29,29,81
Dhaka,2001,36,29,34,82
Dhaka,2001,37,29,47,82
Dhaka,2001,38,28,63,85
Dhaka,2001,39,29,46,81
Dhaka,2001,40,28,53,84
Dhaka,2001,41,28,25,83
Dhaka,2001,42,27,87,82
Dhaka,2001,43,28,1,74
Dhaka,2001,44,26,11,82
Dhaka,2001,45,25,5,80
Dhaka,2001,46,25,9,77
Dhaka,2001,47,24,4,78
Dhaka,2001,48,22,0,71
Dhaka,2001,49,21,0,80
Dhaka,2001,50,19,0,80
Dhaka,2001,51,19,0,77
Dhaka,2001,52,20,0,65
Dhaka,2002,1,20,0,63
Dhaka,2002,2,19,0,62
Dhaka,2002,3,21,0,74
Dhaka,2002,4,20,16,71
Dhaka,2002,5,19,6,63
Dhaka,2002,6,21,0,58
Dhaka,2002,7,23,0,58
Dhaka,2002,8,24,2,58
Dhaka,2002,9,24,3,60
Dhaka,2002,10,25,1,55
Dhaka,2002,11,27,0,49
Dhaka,2002,12,28,5,54
Dhaka,2002,13,26,44,73
Dhaka,2002,14,26,48,74
Dhaka,2002,15,27,17,67
Dhaka,2002,16,29,0,77
Dhaka,2002,17,28,21,72
Dhaka,2002,18,27,39,73
Dhaka,2002,19,27,119,83
Dhaka,2002,20,30,8,74
Dhaka,2002,21,28,27,79
Dhaka,2002,22,27,135,82
Dhaka,2002,23,28,89,82
Dhaka,2002,24,28,152,87
Dhaka,2002,25,29,73,83
Dhaka,2002,26,29,28,83
Dhaka,2002,27,28,214,89
Dhaka,2002,28,29,41,84
Dhaka,2002,29,29,59,84
Dhaka,2002,30,29,94,82
Dhaka,2002,31,29,80,82
Dhaka,2002,32,29,55,80
Dhaka,2002,33,28,99,84
Dhaka,2002,34,29,23,81
Dhaka,2002,35,29,53,77
Dhaka,2002,36,29,58,78
Dhaka,2002,37,29,4,76
Dhaka,2002,38,29,20,76
Dhaka,2002,39,28,73,83
Dhaka,2002,40,30,4,75
Dhaka,2002,41,28,12,76
Dhaka,2002,42,26,37,84
Dhaka,2002,43,27,0,71
Dhaka,2002,44,25,0,66
Dhaka,2002,45,26,0,69
Dhaka,2002,46,23,36,82
Dhaka,2002,47,23,0,74
Dhaka,2002,48,24,0,71
Dhaka,2002,49,22,0,67
Dhaka,2002,50,21,0,70
Dhaka,2002,51,21,0,79
Dhaka,2002,52,18,0,78
Dhaka,2003,1,18,0,71
Dhaka,2003,2,13,0,89
Dhaka,2003,3,16,0,80
Dhaka,2003,4,16,0,66
Dhaka,2003,5,20,0,68
Dhaka,2003,6,21,0,68
Dhaka,2003,7,22,24,69
Dhaka,2003,8,22,1,61
Dhaka,2003,9,25,0,62
Dhaka,2003,10,23,0,51
Dhaka,2003,11,23,23,73
Dhaka,2003,12,24,46,69
Dhaka,2003,13,27,12,65
Dhaka,2003,14,28,27,73
Dhaka,2003,15,30,0,67
Dhaka,2003,16,29,44,73
Dhaka,2003,17,29,35,71
Dhaka,2003,18,28,84,75
Dhaka,2003,19,29,37,72
Dhaka,2003,20,30,3,70
Dhaka,2003,21,29,40,74
Dhaka,2003,22,31,8,73
Dhaka,2003,23,29,144,77
Dhaka,2003,24,28,84,82
Dhaka,2003,25,28,104,83
Dhaka,2003,26,28,104,86
Dhaka,2003,27,29,79,79
Dhaka,2003,28,29,50,83
Dhaka,2003,29,30,5,74
Dhaka,2003,30,30,43,78
Dhaka,2003,31,28,58,85
Dhaka,2003,32,30,4,74
Dhaka,2003,33,29,123,81
Dhaka,2003,34,29,44,80
Dhaka,2003,35,29,34,78
Dhaka,2003,36,29,42,79
Dhaka,2003,37,29,63,83
Dhaka,2003,38,29,22,82
Dhaka,2003,39,28,132,87
Dhaka,2003,40,29,21,82
Dhaka,2003,41,27,88,85
Dhaka,2003,42,28,4,78
Dhaka,2003,43,28,1,78
Dhaka,2003,44,27,25,74
Dhaka,2003,45,26,0,71
Dhaka,2003,46,25,0,66
Dhaka,2003,47,23,0,64
Dhaka,2003,48,22,0,67
Dhaka,2003,49,21,0,73
Dhaka,2003,50,22,0,68
Dhaka,2003,51,22,41,78
Dhaka,2003,52,20,0,66
Dhaka,2004,1,15,4,85
Dhaka,2004,2,17,0,77
Dhaka,2004,3,19,0,75
Dhaka,2004,4,20,0,74
Dhaka,2004,5,19,0,55
Dhaka,2004,6,18,0,61
Dhaka,2004,7,22,0,58
Dhaka,2004,8,23,0,61
Dhaka,2004,9,25,0,62
Dhaka,2004,10,25,0,48
Dhaka,2004,11,25,9,63
Dhaka,2004,12,29,0,67
Dhaka,2004,13,29,0,70
Dhaka,2004,14,28,2,70
Dhaka,2004,15,27,77,75
Dhaka,2004,16,30,0,74
Dhaka,2004,17,27,84,74
Dhaka,2004,18,29,4,67
Dhaka,2004,19,32,0,55
Dhaka,2004,20,32,13,71
Dhaka,2004,21,29,103,71
Dhaka,2004,22,29,16,73
Dhaka,2004,23,28,58,78
Dhaka,2004,24,30,65,76
Dhaka,2004,25,28,177,87
Dhaka,2004,26,28,197,84
Dhaka,2004,27,30,33,78
Dhaka,2004,28,28,66,85
Dhaka,2004,29,28,74,84
Dhaka,2004,30,28,101,83
Dhaka,2004,31,29,33,76
Dhaka,2004,32,29,44,80
Dhaka,2004,33,29,51,80
Dhaka,2004,34,30,10,73
Dhaka,2004,35,29,82,81
Dhaka,2004,36,29,46,84
Dhaka,2004,37,28,74,84
Dhaka,2004,38,26,611,89
Dhaka,2004,39,28,64,85
Dhaka,2004,40,28,46,82
Dhaka,2004,41,26,186,86
Dhaka,2004,42,27,20,79
Dhaka,2004,43,27,0,68
Dhaka,2004,44,26,0,67
Dhaka,2004,45,25,0,65
Dhaka,2004,46,23,0,64
Dhaka,2004,47,23,0,76
Dhaka,2004,48,23,0,72
Dhaka,2004,49,22,0,66
Dhaka,2004,50,22,0,72
Dhaka,2004,51,22,0,70
Dhaka,2004,52,21,0,76
Dhaka,2004,53,18,0,66
Dhaka,2005,1,20,0,66
Dhaka,2005,2,18,0,70
Dhaka,2005,3,18,1,70
Dhaka,2005,4,19,0,68
Dhaka,2005,5,19,0,65
Dhaka,2005,6,24,0,60
Dhaka,2005,7,26,2,66
Dhaka,2005,8,24,1,52
Dhaka,2005,9,28,0,56
Dhaka,2005,10,27,0,65
Dhaka,2005,11,27,2,61
Dhaka,2005,12,26,61,73
Dhaka,2005,13,27,97,74
Dhaka,2005,14,29,3,68
Dhaka,2005,15,30,0,66
Dhaka,2005,16,31,1,64
Dhaka,2005,17,27,82,68
Dhaka,2005,18,27,22,70
Dhaka,2005,19,29,56,72
Dhaka,2005,20,27,139,79
Dhaka,2005,21,30,74,76
Dhaka,2005,22,31,2,73
Dhaka,2005,23,31,100,73
Dhaka,2005,24,30,87,81
Dhaka,2005,25,29,43,81
Dhaka,2005,26,27,187,90
Dhaka,2005,27,29,105,80
Dhaka,2005,28,28,202,86
Dhaka,2005,29,29,50,80
Dhaka,2005,30,30,25,74
Dhaka,2005,31,29,37,80
Dhaka,2005,32,29,217,86
Dhaka,2005,33,29,53,82
Dhaka,2005,34,29,54,84
Dhaka,2005,35,30,31,80
Dhaka,2005,36,29,122,83
Dhaka,2005,37,30,21,74
Dhaka,2005,38,28,269,86
Dhaka,2005,39,28,203,87
Dhaka,2005,40,28,73,81
Dhaka,2005,41,29,0,74
Dhaka,2005,42,25,141,90
Dhaka,2005,43,27,71,76
Dhaka,2005,44,26,0,66
Dhaka,2005,45,25,3,73
Dhaka,2005,46,23,0,71
Dhaka,2005,47,22,0,80
Dhaka,2005,48,22,0,69
Dhaka,2005,49,20,0,66
Dhaka,2005,50,21,0,67
Dhaka,2005,51,21,0,70
Dhaka,2005,52,20,0,62
Dhaka,2006,1,19,0,72
Dhaka,2006,2,16,0,83
Dhaka,2006,3,20,0,66
Dhaka,2006,4,20,0,58
Dhaka,2006,5,22,0,66
Dhaka,2006,6,23,0,60
Dhaka,2006,7,26,0,71
Dhaka,2006,8,27,0,66
Dhaka,2006,9,27,0,58
Dhaka,2006,10,27,0,60
Dhaka,2006,11,26,0,51
Dhaka,2006,12,28,0,52
Dhaka,2006,13,30,0,53
Dhaka,2006,14,27,144,73
Dhaka,2006,15,29,24,74
Dhaka,2006,16,28,13,64
Dhaka,2006,17,30,0,61
Dhaka,2006,18,30,10,67
Dhaka,2006,19,27,93,79
Dhaka,2006,20,30,0,64
Dhaka,2006,21,29,63,77
Dhaka,2006,22,28,116,83
Dhaka,2006,23,28,117,85
Dhaka,2006,24,30,77,82
Dhaka,2006,25,29,34,79
Dhaka,2006,26,30,4,74
Dhaka,2006,27,29,123,85
Dhaka,2006,28,29,121,81
Dhaka,2006,29,29,52,80
Dhaka,2006,30,29,27,79
Dhaka,2006,31,29,42,76
Dhaka,2006,32,30,37,76
Dhaka,2006,33,29,23,76
Dhaka,2006,34,29,52,79
Dhaka,2006,35,29,49,77
Dhaka,2006,36,29,35,77
Dhaka,2006,37,29,245,81
Dhaka,2006,38,27,344,85
Dhaka,2006,39,29,16,81
Dhaka,2006,40,29,22,78
Dhaka,2006,41,29,25,79
Dhaka,2006,42,27,13,77
Dhaka,2006,43,27,0,70
Dhaka,2006,44,26,2,73
Dhaka,2006,45,25,1,73
Dhaka,2006,46,25,0,67
Dhaka,2006,47,23,0,64
Dhaka,2006,48,21,2,62
Dhaka,2006,49,21,0,73
Dhaka,2006,50,21,0,68
Dhaka,2006,51,22,0,69
Dhaka,2006,52,19,0,70
Dhaka,2007,1,16,0,78
Dhaka,2007,2,17,0,70
Dhaka,2007,3,18,0,57
Dhaka,2007,4,20,0,64
Dhaka,2007,5,22,0,80
Dhaka,2007,6,21,17,75
Dhaka,2007,7,20,13,71
Dhaka,2007,8,22,0,57
Dhaka,2007,9,23,10,65
Dhaka,2007,10,23,0,51
Dhaka,2007,11,25,0,53
Dhaka,2007,12,27,1,61
Dhaka,2007,13,29,0,46
Dhaka,2007,14,29,0,68
Dhaka,2007,15,27,3,67
Dhaka,2007,16,29,35,71
Dhaka,2007,17,27,125,74
Dhaka,2007,18,31,0,60
Dhaka,2007,19,30,33,72
Dhaka,2007,20,28,69,77
Dhaka,2007,21,30,83,75
Dhaka,2007,22,31,20,72
Dhaka,2007,23,27,246,86
Dhaka,2007,24,28,283,87
Dhaka,2007,25,30,73,78
Dhaka,2007,26,30,6,77
Dhaka,2007,27,28,68,84
Dhaka,2007,28,30,45,77
Dhaka,2007,29,27,232,89
Dhaka,2007,30,27,404,88
Dhaka,2007,31,29,46,79
Dhaka,2007,32,30,42,78
Dhaka,2007,33,28,178,83
Dhaka,2007,34,29,160,82
Dhaka,2007,35,29,67,79
Dhaka,2007,36,28,89,86
Dhaka,2007,37,29,77,83
Dhaka,2007,38,29,5,74
Dhaka,2007,39,29,7,79
Dhaka,2007,40,30,13,79
Dhaka,2007,41,28,186,83
Dhaka,2007,42,26,121,83
Dhaka,2007,43,25,0,70
Dhaka,2007,44,26,3,77
Dhaka,2007,45,26,12,78
Dhaka,2007,46,23,96,81
Dhaka,2007,47,23,0,74
Dhaka,2007,48,22,0,74
Dhaka,2007,49,21,0,73
Dhaka,2007,50,20,0,64
Dhaka,2007,51,18,0,66
Dhaka,2007,52,19,0,76
Dhaka,2008,1,20,0,64
Dhaka,2008,2,20,0,64
Dhaka,2008,3,19,0,73
Dhaka,2008,4,18,23,77
Dhaka,2008,5,16,0,68
Dhaka,2008,6,21,2,66
Dhaka,2008,7,18,0,54
Dhaka,2008,8,21,54,69
Dhaka,2008,9,23,0,59
Dhaka,2008,10,24,20,72
Dhaka,2008,11,27,1,62
Dhaka,2008,12,28,12,68
Dhaka,2008,13,28,12,68
Dhaka,2008,14,26,58,68
Dhaka,2008,15,29,0,56
Dhaka,2008,16,30,33,69
Dhaka,2008,17,31,0,64
Dhaka,2008,18,30,27,65
Dhaka,2008,19,29,41,69
Dhaka,2008,20,30,9,68
Dhaka,2008,21,29,40,72
Dhaka,2008,22,29,88,77
Dhaka,2008,23,28,126,81
Dhaka,2008,24,30,55,78
Dhaka,2008,25,28,71,83
Dhaka,2008,26,29,117,80
Dhaka,2008,27,27,241,89
Dhaka,2008,28,28,163,84
Dhaka,2008,29,28,131,87
Dhaka,2008,30,30,62,79
Dhaka,2008,31,30,11,75
Dhaka,2008,32,29,39,80
Dhaka,2008,33,29,117,84
Dhaka,2008,34,29,98,82
Dhaka,2008,35,28,68,84
Dhaka,2008,36,29,9,80
Dhaka,2008,37,30,54,79
Dhaka,2008,38,28,86,84
Dhaka,2008,39,28,130,82
Dhaka,2008,40,28,34,83
Dhaka,2008,41,28,67,82
Dhaka,2008,42,29,0,70
Dhaka,2008,43,26,50,76
Dhaka,2008,44,25,76,76
Dhaka,2008,45,26,0,69
Dhaka,2008,46,23,0,71
Dhaka,2008,47,23,0,68
Dhaka,2008,48,22,0,71
Dhaka,2008,49,23,0,74
Dhaka,2008,50,22,0,77
Dhaka,2008,51,18,0,89
Dhaka,2008,52,19,0,82
Dhaka,2009,1,18,0,67
Dhaka,2009,2,20,0,68
Dhaka,2009,3,19,0,77
Dhaka,2009,4,19,0,78
Dhaka,2009,5,21,1,67
Dhaka,2009,6,22,0,56
Dhaka,2009,7,22,1,58
Dhaka,2009,8,24,0,46
Dhaka,2009,9,26,0,59
Dhaka,2009,10,27,0,54
Dhaka,2009,11,27,0,44
Dhaka,2009,12,28,0,55
Dhaka,2009,13,27,1,58
Dhaka,2009,14,28,48,72
Dhaka,2009,15,29,7,64
Dhaka,2009,16,30,0,66
Dhaka,2009,17,32,1,66
Dhaka,2009,18,29,17,70
Dhaka,2009,19,31,17,67
Dhaka,2009,20,28,32,72
Dhaka,2009,21,30,49,70
Dhaka,2009,22,29,53,77
Dhaka,2009,23,29,15,75
Dhaka,2009,24,30,104,75
Dhaka,2009,25,32,6,71
Dhaka,2009,26,31,4,74
Dhaka,2009,27,28,153,87
Dhaka,2009,28,29,31,80
Dhaka,2009,29,30,15,73
Dhaka,2009,30,30,19,76
Dhaka,2009,31,28,507,86
Dhaka,2009,32,29,110,83
Dhaka,2009,33,29,31,82
Dhaka,2009,34,28,143,85
Dhaka,2009,35,29,134,80
Dhaka,2009,36,29,20,79
Dhaka,2009,37,29,32,79
Dhaka,2009,38,28,87,85
Dhaka,2009,39,28,132,85
Dhaka,2009,40,29,35,79
Dhaka,2009,41,28,63,84
Dhaka,2009,42,28,1,76
Dhaka,2009,43,27,2,64
Dhaka,2009,44,27,0,65
Dhaka,2009,45,27,0,68
Dhaka,2009,46,26,0,67
Dhaka,2009,47,24,4,66
Dhaka,2009,48,21,0,64
Dhaka,2009,49,22,0,72
Dhaka,2009,50,19,0,80
Dhaka,2009,51,21,0,72
Dhaka,2009,52,19,0,58
Dhaka,2009,53,17,0,71
Dhaka,2010,1,17,0,75
Dhaka,2010,2,16,0,81
Dhaka,2010,3,18,0,74
Dhaka,2010,4,21,0,52
Dhaka,2010,5,20,0,52
Dhaka,2010,6,23,0,59
Dhaka,2010,7,23,0,54
Dhaka,2010,8,24,48,63
Dhaka,2010,9,28,0,65
Dhaka,2010,10,27,0,46
Dhaka,2010,11,28,22,54
Dhaka,2010,12,29,0,68
Dhaka,2010,13,30,0,68
Dhaka,2010,14,31,0,68
Dhaka,2010,15,30,14,67
Dhaka,2010,16,31,2,68
Dhaka,2010,17,29,21,68
Dhaka,2010,18,29,32,67
Dhaka,2010,19,31,29,70
Dhaka,2010,20,29,85,73
Dhaka,2010,21,29,31,74
Dhaka,2010,22,28,153,82
Dhaka,2010,23,31,3,74
Dhaka,2010,24,29,44,81
Dhaka,2010,25,30,35,79
Dhaka,2010,26,29,96,80
Dhaka,2010,27,30,36,77
Dhaka,2010,28,30,35,77
Dhaka,2010,29,30,24,77
Dhaka,2010,30,29,63,78
Dhaka,2010,31,30,56,74
Dhaka,2010,32,30,115,81
Dhaka,2010,33,29,85,80
Dhaka,2010,34,29,63,81
Dhaka,2010,35,30,6,76
Dhaka,2010,36,30,18,77
Dhaka,2010,37,28,68,82
Dhaka,2010,38,28,52,82
Dhaka,2010,39,29,30,78
Dhaka,2010,40,27,135,83
Dhaka,2010,41,29,31,74
Dhaka,2010,42,29,1,73
Dhaka,2010,43,27,2,70
Dhaka,2010,44,26,0,71
Dhaka,2010,45,26,0,69
Dhaka,2010,46,25,0,70
Dhaka,2010,47,24,0,67
Dhaka,2010,48,22,0,62
Dhaka,2010,49,22,81,73
Dhaka,2010,50,19,0,67
Dhaka,2010,51,18,0,62
Dhaka,2010,52,19,0,67
Dhaka,2011,1,18,0,76
Dhaka,2011,2,14,0,79
Dhaka,2011,3,17,0,62
Dhaka,2011,4,19,0,61
Dhaka,2011,5,21,0,58
Dhaka,2011,6,22,0,55
Dhaka,2011,7,24,0,63
Dhaka,2011,8,23,0,47
Dhaka,2011,9,25,0,46
Dhaka,2011,10,26,0,50
Dhaka,2011,11,27,0,59
Dhaka,2011,12,28,15,63
Dhaka,2011,13,25,65,74
Dhaka,2011,14,28,13,63
Dhaka,2011,15,29,18,62
Dhaka,2011,16,29,10,64
Dhaka,2011,17,28,22,68
Dhaka,2011,18,28,41,73
Dhaka,2011,19,29,76,75
Dhaka,2011,20,28,44,77
Dhaka,2011,21,28,57,80
Dhaka,2011,22,29,87,79
Dhaka,2011,23,30,49,77
Dhaka,2011,24,29,88,81
Dhaka,2011,25,29,20,81
Dhaka,2011,26,27,163,88
Dhaka,2011,27,29,42,79
Dhaka,2011,28,30,39,77
Dhaka,2011,29,28,199,85
Dhaka,2011,30,31,0,72
Dhaka,2011,31,29,62,82
Dhaka,2011,32,27,215,87
Dhaka,2011,33,28,66,83
Dhaka,2011,34,29,66,83
Dhaka,2011,35,30,15,74
Dhaka,2011,36,29,34,78
Dhaka,2011,37,29,73,80
Dhaka,2011,38,29,39,77
Dhaka,2011,39,29,86,77
Dhaka,2011,40,29,28,76
Dhaka,2011,41,29,18,73
Dhaka,2011,42,28,26,77
Dhaka,2011,43,27,0,68
Dhaka,2011,44,25,0,67
Dhaka,2011,45,25,0,68
Dhaka,2011,46,23,0,75
Dhaka,2011,47,24,0,64
Dhaka,2011,48,23,0,62
Dhaka,2011,49,22,0,74
Dhaka,2011,50,17,0,75
Dhaka,2011,51,15,0,86
Dhaka,2011,52,21,0,61
Dhaka,2012,1,20,2,72
Dhaka,2012,2,17,8,73
Dhaka,2012,3,19,0,70
Dhaka,2012,4,18,0,58
Dhaka,2012,5,20,0,48
Dhaka,2012,6,21,0,53
Dhaka,2012,7,22,0,57
Dhaka,2012,8,24,0,49
Dhaka,2012,9,25,2,53
Dhaka,2012,10,27,0,61
Dhaka,2012,11,26,36,51
Dhaka,2012,12,28,0,59
Dhaka,2012,13,29,0,61
Dhaka,2012,14,27,71,65
Dhaka,2012,15,26,67,74
Dhaka,2012,16,29,100,73
Dhaka,2012,17,30,31,71
Dhaka,2012,18,27,88,69
Dhaka,2012,19,31,1,66
Dhaka,2012,20,30,17,74
Dhaka,2012,21,32,5,70
Dhaka,2012,22,30,30,76
Dhaka,2012,23,30,66,73
Dhaka,2012,24,30,9,76
Dhaka,2012,25,29,75,81
Dhaka,2012,26,30,38,79
Dhaka,2012,27,29,62,78
Dhaka,2012,28,29,52,82
Dhaka,2012,29,29,61,82
Dhaka,2012,30,29,33,78
Dhaka,2012,31,29,23,78
Dhaka,2012,32,29,52,81
Dhaka,2012,33,30,77,77
Dhaka,2012,34,29,108,81
Dhaka,2012,35,30,24,76
Dhaka,2012,36,29,27,78
Dhaka,2012,37,29,29,81
Dhaka,2012,38,30,13,78
Dhaka,2012,39,29,12,81
Dhaka,2012,40,29,15,80
Dhaka,2012,41,27,23,82
Dhaka,2012,42,29,0,65
Dhaka,2012,43,27,0,62
Dhaka,2012,44,26,4,70
Dhaka,2012,45,23,64,79
Dhaka,2012,46,24,0,69
Dhaka,2012,47,24,0,57
Dhaka,2012,48,21,0,62
Dhaka,2012,49,20,0,68
Dhaka,2012,50,20,5,80
Dhaka,2012,51,17,0,83
Dhaka,2012,52,15,0,83
Dhaka,2013,1,18,0,67
Dhaka,2013,2,14,0,73
Dhaka,2013,3,20,0,66
Dhaka,2013,4,18,0,61
Dhaka,2013,5,20,0,60
Dhaka,2013,6,23,0,55
Dhaka,2013,7,23,0,56
Dhaka,2013,8,23,8,59
Dhaka,2013,9,25,0,49
Dhaka,2013,10,26,0,47
Dhaka,2013,11,28,8,63
Dhaka,2013,12,28,18,57
Dhaka,2013,13,29,0,57
Dhaka,2013,14,30,2,54
Dhaka,2013,15,31,0,65
Dhaka,2013,16,27,16,65
Dhaka,2013,17,28,14,67
Dhaka,2013,18,30,4,72
Dhaka,2013,19,27,84,81
Dhaka,2013,20,28,103,78
Dhaka,2013,21,27,166,85
Dhaka,2013,22,29,33,77
Dhaka,2013,23,30,58,78
Dhaka,2013,24,31,1,70
Dhaka,2013,25,31,54,74
Dhaka,2013,26,28,200,86
Dhaka,2013,27,30,33,78
Dhaka,2013,28,30,12,77
Dhaka,2013,29,30,59,76
Dhaka,2013,30,29,159,79
Dhaka,2013,31,29,66,78
Dhaka,2013,32,28,82,82
Dhaka,2013,33,28,48,83
Dhaka,2013,34,29,19,78
Dhaka,2013,35,29,44,82
Dhaka,2013,36,29,28,83
Dhaka,2013,37,29,41,81
Dhaka,2013,38,30,18,78
Dhaka,2013,39,29,49,83
Dhaka,2013,40,27,54,83
Dhaka,2013,41,29,8,75
Dhaka,2013,42,29,8,77
Dhaka,2013,43,25,63,86
Dhaka,2013,44,26,0,71
Dhaka,2013,45,25,0,71
Dhaka,2013,46,24,0,60
Dhaka,2013,47,23,0,65
Dhaka,2013,48,23,0,70
Dhaka,2013,49,23,0,70
Dhaka,2013,50,21,0,70
Dhaka,2013,51,19,4,75
Dhaka,2013,52,18,0,77
Dhaka,2014,1,18,0,70
Dhaka,2014,2,17,0,74
Dhaka,2014,3,18,0,77
Dhaka,2014,4,20,0,71
Dhaka,2014,5,19,0,71
Dhaka,2014,6,20,0,68
Dhaka,2014,7,21,1,57
Dhaka,2014,8,21,11,61
Dhaka,2014,9,23,0,59
Dhaka,2014,10,24,0,49
Dhaka,2014,11,26,0,45
Dhaka,2014,12,27,10,55
Dhaka,2014,13,29,0,58
Dhaka,2014,14,29,60,61
Dhaka,2014,15,30,1,59
Dhaka,2014,16,31,0,54
Dhaka,2014,17,33,1,46
Dhaka,2014,18,30,36,64
Dhaka,2014,19,30,23,69
Dhaka,2014,20,31,18,65
Dhaka,2014,21,31,34,69
Dhaka,2014,22,28,59,78
Dhaka,2014,23,31,91,74
Dhaka,2014,24,31,34,72
Dhaka,2014,25,29,106,84
Dhaka,2014,26,28,96,82
Dhaka,2014,27,29,89,81
Dhaka,2014,28,31,46,73
Dhaka,2014,29,29,23,77
Dhaka,2014,30,29,34,77
Dhaka,2014,31,30,32,76
Dhaka,2014,32,29,60,79
Dhaka,2014,33,28,120,86
Dhaka,2014,34,29,123,84
Dhaka,2014,35,29,37,83
Dhaka,2014,36,30,2,72
Dhaka,2014,37,30,1,72
Dhaka,2014,38,29,85,81
Dhaka,2014,39,28,67,80
Dhaka,2014,40,30,1,73
Dhaka,2014,41,29,40,76
Dhaka,2014,42,28,8,73
Dhaka,2014,43,27,1,69
Dhaka,2014,44,25,0,70
Dhaka,2014,45,27,0,68
Dhaka,2014,46,25,0,62
Dhaka,2014,47,23,0,67
Dhaka,2014,48,21,0,71
Dhaka,2014,49,22,0,75
Dhaka,2014,50,18,0,85
Dhaka,2014,51,19,0,74
Dhaka,2014,52,17,0,76
Dhaka,2015,1,21,1,76
Dhaka,2015,2,18,0,71
Dhaka,2015,3,18,2,72
Dhaka,2015,4,18,0,74
Dhaka,2015,5,20,0,61
Dhaka,2015,6,21,0,59
Dhaka,2015,7,21,4,59
Dhaka,2015,8,23,13,68
Dhaka,2015,9,26,0,68
Dhaka,2015,10,23,4,58
Dhaka,2015,11,26,0,45
Dhaka,2015,12,27,0,47
Dhaka,2015,13,29,0,56
Dhaka,2015,14,27,90,72
Dhaka,2015,15,28,38,67
Dhaka,2015,16,29,16,62
Dhaka,2015,17,27,22,72
Dhaka,2015,18,29,12,66
Dhaka,2015,19,29,8,69
Dhaka,2015,20,29,91,75
Dhaka,2015,21,31,23,70
Dhaka,2015,22,30,51,75
Dhaka,2015,23,31,20,69
Dhaka,2015,24,29,111,79
Dhaka,2015,25,30,34,75
Dhaka,2015,26,27,210,88
Dhaka,2015,27,30,9,76
Dhaka,2015,28,29,144,81
Dhaka,2015,29,28,230,85
Dhaka,2015,30,28,168,85
Dhaka,2015,31,28,192,80
Dhaka,2015,32,30,33,76
Dhaka,2015,33,30,17,77
Dhaka,2015,34,29,168,84
Dhaka,2015,35,29,19,78
Dhaka,2015,36,28,138,84
Dhaka,2015,37,30,30,79
Dhaka,2015,38,29,42,77
Dhaka,2015,39,28,139,79
Dhaka,2015,40,30,2,70
Dhaka,2015,41,28,22,78
Dhaka,2015,42,27,27,77
Dhaka,2015,43,27,0,71
Dhaka,2015,44,26,0,69
Dhaka,2015,45,26,0,71
Dhaka,2015,46,25,0,67
Dhaka,2015,47,24,0,72
Dhaka,2015,48,23,0,68
Dhaka,2015,49,24,0,71
Dhaka,2015,50,22,0,75
Dhaka,2015,51,19,1,67
Dhaka,2015,52,18,0,60
Dhaka,2015,53,19,0,70
Dhaka,2016,1,20,0,70
Dhaka,2016,2,19,0,65
Dhaka,2016,3,18,3,72
Dhaka,2016,4,18,0,67
Dhaka,2016,5,21,0,61
Dhaka,2016,6,23,5,69
Dhaka,2016,7,26,0,62
Dhaka,2016,8,26,8,62
Dhaka,2016,9,27,0,61
Dhaka,2016,10,28,17,58
Dhaka,2016,11,27,21,56
Dhaka,2016,12,29,0,54
Dhaka,2016,13,25,47,78
Dhaka,2016,14,30,25,77
Dhaka,2016,15,31,0,71
Dhaka,2016,16,31,0,68
Dhaka,2016,17,31,0,68
Dhaka,2016,18,28,21,69
Dhaka,2016,19,29,50,72
Dhaka,2016,20,28,96,79
Dhaka,2016,21,28,45,79
Dhaka,2016,22,30,3,71
Dhaka,2016,23,28,168,81
Dhaka,2016,24,29,33,78
Dhaka,2016,25,31,6,74
Dhaka,2016,26,30,45,77
Dhaka,2016,27,29,153,83
Dhaka,2016,28,29,63,82
Dhaka,2016,29,28,72,86
Dhaka,2016,30,29,74,80
Dhaka,2016,31,30,16,75
Dhaka,2016,32,29,41,82
Dhaka,2016,33,30,43,78
Dhaka,2016,34,30,61,77
Dhaka,2016,35,30,18,79
Dhaka,2016,36,29,20,79
Dhaka,2016,37,29,53,82
Dhaka,2016,38,28,33,85
Dhaka,2016,39,29,24,82
Dhaka,2016,40,29,5,81
Dhaka,2016,41,28,7,74
Dhaka,2016,42,29,0,65
Dhaka,2016,43,28,63,76
Dhaka,2016,44,27,26,81
Dhaka,2016,45,24,0,76
Dhaka,2016,46,24,0,65
Dhaka,2016,47,23,0,72
Dhaka,2016,48,23,0,72
Dhaka,2016,49,22,0,70
Dhaka,2016,50,21,0,71
Dhaka,2016,51,22,0,73
Dhaka,2016,52,21,0,78
Dhaka,2017,1,20,0,73
Dhaka,2017,2,19,0,54
Dhaka,2017,3,20,0,58
Dhaka,2017,4,22,0,64
Dhaka,2017,5,21,0,64
Dhaka,2017,6,23,0,56
Dhaka,2017,7,24,0,55
Dhaka,2017,8,24,2,59
Dhaka,2017,9,25,1,58
Dhaka,2017,10,24,54,74
Dhaka,2017,11,24,8,53
Dhaka,2017,12,25,23,70
Dhaka,2017,13,28,14,76
Dhaka,2017,14,28,44,77
Dhaka,2017,15,30,0,60
Dhaka,2017,16,26,113,78
Dhaka,2017,17,28,71,77
Dhaka,2017,18,29,65,72
Dhaka,2017,19,30,0,71
Dhaka,2017,20,30,111,75
